tourney_name,tourney_date,surface,round,winner_name,loser_name,winner_rank,loser_rank,best_of,source,year
maharashtra open,2022-02-02,hard,2nd round,altmaier d.,albot r.,85.0,108.0,3.0,tennis_data,2022
maharashtra open,2022-02-02,hard,2nd round,sousa j.,mager g.,137.0,67.0,3.0,tennis_data,2022
maharashtra open,2022-02-02,hard,2nd round,musetti l.,vukic a.,66.0,140.0,3.0,tennis_data,2022
open sud de france,2022-02-02,hard,2nd round,bautista agut r.,simon g.,19.0,130.0,3.0,tennis_data,2022
maharashtra open,2022-02-02,hard,2nd round,majchrzak k.,halys q.,95.0,141.0,3.0,tennis_data,2022
open sud de france,2022-02-02,hard,2nd round,krajinovic f.,tsonga j.w.,36.0,259.0,3.0,tennis_data,2022
open sud de france,2022-02-02,hard,1st round,mannarino a.,davidovich fokina a.,58.0,47.0,3.0,tennis_data,2022
open sud de france,2022-02-02,hard,1st round,mcdonald m.,ivashka i.,56.0,48.0,3.0,tennis_data,2022
open sud de france,2022-02-02,hard,2nd round,bublik a.,herbert p.h.,35.0,113.0,3.0,tennis_data,2022
open sud de france,2022-02-02,hard,1st round,gasquet r.,humbert u.,75.0,40.0,3.0,tennis_data,2022
open sud de france,2022-02-03,hard,2nd round,ymer m.,monfils g.,83.0,16.0,3.0,tennis_data,2022
open sud de france,2022-02-03,hard,2nd round,dzumhur d.,basilashvili n.,152.0,21.0,3.0,tennis_data,2022
open sud de france,2022-02-03,hard,2nd round,mannarino a.,goffin d.,58.0,52.0,3.0,tennis_data,2022
maharashtra open,2022-02-03,hard,2nd round,vesely j.,zapata miralles b.,80.0,126.0,3.0,tennis_data,2022
open sud de france,2022-02-03,hard,2nd round,zverev a.,mcdonald m.,3.0,56.0,3.0,tennis_data,2022
open sud de france,2022-02-03,hard,2nd round,gasquet r.,kwon s.w.,75.0,55.0,3.0,tennis_data,2022
maharashtra open,2022-02-03,hard,2nd round,ymer e.,karatsev a.,163.0,15.0,3.0,tennis_data,2022
maharashtra open,2022-02-03,hard,2nd round,ruusuvuori e.,kopriva v.,87.0,193.0,3.0,tennis_data,2022
maharashtra open,2022-02-03,hard,2nd round,travaglia s.,bhambri y.,93.0,862.0,3.0,tennis_data,2022
maharashtra open,2022-02-04,hard,quarterfinals,majchrzak k.,musetti l.,95.0,66.0,3.0,tennis_data,2022
maharashtra open,2022-02-04,hard,quarterfinals,ruusuvuori e.,vesely j.,87.0,80.0,3.0,tennis_data,2022
maharashtra open,2022-02-04,hard,quarterfinals,sousa j.,altmaier d.,137.0,85.0,3.0,tennis_data,2022
maharashtra open,2022-02-04,hard,quarterfinals,ymer e.,travaglia s.,163.0,93.0,3.0,tennis_data,2022
open sud de france,2022-02-04,hard,quarterfinals,krajinovic f.,dzumhur d.,36.0,152.0,3.0,tennis_data,2022
open sud de france,2022-02-04,hard,quarterfinals,bublik a.,bautista agut r.,35.0,19.0,3.0,tennis_data,2022
open sud de france,2022-02-04,hard,quarterfinals,ymer m.,gasquet r.,83.0,75.0,3.0,tennis_data,2022
open sud de france,2022-02-04,hard,quarterfinals,zverev a.,mannarino a.,3.0,58.0,3.0,tennis_data,2022
open sud de france,2022-02-05,hard,semifinals,zverev a.,ymer m.,3.0,83.0,3.0,tennis_data,2022
open sud de france,2022-02-05,hard,semifinals,bublik a.,krajinovic f.,35.0,36.0,3.0,tennis_data,2022
maharashtra open,2022-02-05,hard,semifinals,ruusuvuori e.,majchrzak k.,87.0,95.0,3.0,tennis_data,2022
maharashtra open,2022-02-05,hard,semifinals,sousa j.,ymer e.,137.0,163.0,3.0,tennis_data,2022
open sud de france,2022-02-06,hard,the final,bublik a.,zverev a.,35.0,3.0,3.0,tennis_data,2022
maharashtra open,2022-02-06,hard,the final,sousa j.,ruusuvuori e.,137.0,87.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-07,hard,1st round,mcdonald m.,basilashvili n.,49.0,21.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-07,hard,1st round,norrie c.,humbert u.,13.0,41.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-07,hard,1st round,hurkacz h.,tsonga j.w.,11.0,247.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-07,hard,1st round,de minaur a.,goffin d.,34.0,47.0,3.0,tennis_data,2022
dallas open,2022-02-07,hard,1st round,anderson k.,querrey s.,101.0,118.0,3.0,tennis_data,2022
dallas open,2022-02-08,hard,1st round,sock j.,otte o.,147.0,84.0,3.0,tennis_data,2022
dallas open,2022-02-08,hard,1st round,stebe c.m.,kudla d.,231.0,105.0,3.0,tennis_data,2022
dallas open,2022-02-08,hard,1st round,rodionov j.,cressy m.,153.0,59.0,3.0,tennis_data,2022
dallas open,2022-02-08,hard,1st round,broady l.,gojowczyk p.,121.0,97.0,3.0,tennis_data,2022
dallas open,2022-02-08,hard,1st round,giron m.,sandgren t.,70.0,163.0,3.0,tennis_data,2022
dallas open,2022-02-08,hard,1st round,thompson j.,lopez f.,83.0,102.0,3.0,tennis_data,2022
dallas open,2022-02-08,hard,1st round,nakashima b.,millman j.,82.0,89.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-08,hard,1st round,griekspoor t.,karatsev a.,62.0,14.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-08,hard,1st round,khachanov k.,popyrin a.,28.0,66.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-08,hard,1st round,rublev a.,laaksonen h.,7.0,85.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-08,hard,1st round,lehecka j.,shapovalov d.,137.0,12.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-08,hard,1st round,musetti l.,ymer m.,63.0,75.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-08,hard,1st round,van de zandschulp b.,zapata miralles b.,51.0,129.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-08,hard,1st round,tsitsipas s.,davidovich fokina a.,4.0,46.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-09,hard,1st round,fucsovics m.,krajinovic f.,38.0,36.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-09,hard,1st round,ivashka i.,harris l.,48.0,35.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-09,hard,1st round,auger-aliassime f.,gerasimov e.,9.0,126.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-09,hard,1st round,kwon s.w.,gaston h.,53.0,69.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-09,hard,1st round,murray a.,bublik a.,95.0,31.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-09,hard,2nd round,de minaur a.,mcdonald m.,34.0,49.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-09,hard,2nd round,musetti l.,hurkacz h.,63.0,11.0,3.0,tennis_data,2022
dallas open,2022-02-09,hard,2nd round,thompson j.,nakashima b.,83.0,82.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-09,hard,2nd round,norrie c.,khachanov k.,13.0,28.0,3.0,tennis_data,2022
dallas open,2022-02-09,hard,2nd round,giron m.,broady l.,70.0,121.0,3.0,tennis_data,2022
dallas open,2022-02-09,hard,1st round,seppi a.,altmaier d.,100.0,81.0,3.0,tennis_data,2022
dallas open,2022-02-09,hard,1st round,mannarino a.,johnson s.,57.0,93.0,3.0,tennis_data,2022
dallas open,2022-02-09,hard,1st round,nishioka y.,krueger m.,108.0,166.0,3.0,tennis_data,2022
dallas open,2022-02-10,hard,2nd round,isner j.,anderson k.,26.0,101.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-10,hard,2nd round,fucsovics m.,griekspoor t.,38.0,62.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-10,hard,2nd round,auger-aliassime f.,murray a.,9.0,95.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-10,hard,2nd round,tsitsipas s.,ivashka i.,4.0,48.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-10,hard,2nd round,rublev a.,kwon s.w.,7.0,53.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-10,hard,2nd round,lehecka j.,van de zandschulp b.,137.0,51.0,3.0,tennis_data,2022
dallas open,2022-02-10,hard,2nd round,pospisil v.,rodionov j.,150.0,153.0,3.0,tennis_data,2022
dallas open,2022-02-10,hard,2nd round,brooksby j.,seppi a.,54.0,100.0,3.0,tennis_data,2022
dallas open,2022-02-10,hard,2nd round,fritz t.,sock j.,19.0,147.0,3.0,tennis_data,2022
dallas open,2022-02-11,hard,2nd round,opelka r.,stebe c.m.,23.0,231.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-11,hard,quarterfinals,tsitsipas s.,de minaur a.,4.0,34.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-11,hard,quarterfinals,lehecka j.,musetti l.,137.0,63.0,3.0,tennis_data,2022
dallas open,2022-02-11,hard,2nd round,mannarino a.,nishioka y.,57.0,108.0,3.0,tennis_data,2022
dallas open,2022-02-11,hard,quarterfinals,brooksby j.,thompson j.,54.0,83.0,3.0,tennis_data,2022
dallas open,2022-02-11,hard,quarterfinals,giron m.,fritz t.,70.0,19.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-11,hard,quarterfinals,auger-aliassime f.,norrie c.,9.0,13.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-11,hard,quarterfinals,rublev a.,fucsovics m.,7.0,38.0,3.0,tennis_data,2022
dallas open,2022-02-12,hard,quarterfinals,opelka r.,mannarino a.,23.0,57.0,3.0,tennis_data,2022
dallas open,2022-02-12,hard,quarterfinals,isner j.,pospisil v.,26.0,150.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-12,hard,semifinals,tsitsipas s.,lehecka j.,4.0,137.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-12,hard,semifinals,auger-aliassime f.,rublev a.,9.0,7.0,3.0,tennis_data,2022
dallas open,2022-02-12,hard,semifinals,opelka r.,isner j.,23.0,26.0,3.0,tennis_data,2022
abn amro world tennis tournament,2022-02-13,hard,the final,auger-aliassime f.,tsitsipas s.,9.0,4.0,3.0,tennis_data,2022
dallas open,2022-02-13,hard,semifinals,brooksby j.,giron m.,54.0,70.0,3.0,tennis_data,2022
dallas open,2022-02-13,hard,the final,opelka r.,brooksby j.,23.0,54.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-14,hard,1st round,evans d.,gerasimov e.,28.0,124.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-14,hard,1st round,khachanov k.,mcdonald m.,27.0,51.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-14,hard,1st round,van de zandschulp b.,fabbiano t.,50.0,192.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-14,hard,1st round,kwon s.w.,eubanks c.,55.0,167.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-14,hard,1st round,molcan a.,o connell c.,73.0,148.0,3.0,tennis_data,2022
open 13,2022-02-14,hard,1st round,ivashka i.,gombos n.,49.0,114.0,3.0,tennis_data,2022
open 13,2022-02-14,hard,1st round,travaglia s.,laaksonen h.,119.0,84.0,3.0,tennis_data,2022
delray beach open,2022-02-14,hard,1st round,otte o.,nishioka y.,85.0,108.0,3.0,tennis_data,2022
delray beach open,2022-02-14,hard,1st round,millman j.,cressy m.,91.0,59.0,3.0,tennis_data,2022
delray beach open,2022-02-14,hard,1st round,nakashima b.,kudla d.,81.0,105.0,3.0,tennis_data,2022
delray beach open,2022-02-14,hard,1st round,seppi a.,gojowczyk p.,123.0,96.0,3.0,tennis_data,2022
open 13,2022-02-14,hard,1st round,gasquet r.,ymer m.,76.0,75.0,3.0,tennis_data,2022
open 13,2022-02-15,hard,1st round,machac t.,dzumhur d.,115.0,140.0,3.0,tennis_data,2022
open 13,2022-02-15,hard,1st round,herbert p.h.,kukushkin m.,109.0,168.0,3.0,tennis_data,2022
open 13,2022-02-15,hard,1st round,tsonga j.w.,simon g.,243.0,132.0,3.0,tennis_data,2022
open 13,2022-02-15,hard,1st round,albot r.,novak d.,97.0,128.0,3.0,tennis_data,2022
open 13,2022-02-15,hard,1st round,gaston h.,moutet c.,68.0,107.0,3.0,tennis_data,2022
open 13,2022-02-15,hard,1st round,safiullin r.,popyrin a.,163.0,66.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-15,hard,1st round,murray a.,daniel t.,87.0,110.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-15,hard,1st round,fucsovics m.,harris l.,36.0,35.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-15,hard,1st round,davidovich fokina a.,jaziri m.,47.0,303.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-15,hard,1st round,rinderknech a.,vesely j.,61.0,121.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-15,hard,1st round,bublik a.,kovalik j.,31.0,183.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-15,hard,1st round,ymer e.,sousa j.,138.0,86.0,3.0,tennis_data,2022
delray beach open,2022-02-15,hard,1st round,kozlov s.,gomez e.,151.0,149.0,3.0,tennis_data,2022
open 13,2022-02-15,hard,1st round,rune h.,bergs z.,90.0,169.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-15,hard,1st round,ruusuvuori e.,goffin d.,71.0,48.0,3.0,tennis_data,2022
delray beach open,2022-02-15,hard,1st round,korda s.,kokkinakis t.,43.0,94.0,3.0,tennis_data,2022
delray beach open,2022-02-15,hard,1st round,johnson s.,anderson k.,99.0,93.0,3.0,tennis_data,2022
delray beach open,2022-02-15,hard,1st round,krueger m.,thompson j.,164.0,83.0,3.0,tennis_data,2022
delray beach open,2022-02-15,hard,1st round,istomin d.,querrey s.,267.0,117.0,3.0,tennis_data,2022
delray beach open,2022-02-15,hard,1st round,giron m.,sandgren t.,64.0,161.0,3.0,tennis_data,2022
delray beach open,2022-02-15,hard,1st round,mannarino a.,broady l.,53.0,116.0,3.0,tennis_data,2022
open 13,2022-02-16,hard,2nd round,rublev a.,gasquet r.,7.0,76.0,3.0,tennis_data,2022
open 13,2022-02-16,hard,2nd round,karatsev a.,rune h.,15.0,90.0,3.0,tennis_data,2022
open 13,2022-02-16,hard,2nd round,ivashka i.,travaglia s.,49.0,119.0,3.0,tennis_data,2022
open 13,2022-02-16,hard,1st round,bonzi b.,majchrzak k.,69.0,79.0,3.0,tennis_data,2022
open 13,2022-02-16,hard,1st round,pouille l.,griekspoor t.,154.0,60.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-16,hard,2nd round,shapovalov d.,molcan a.,12.0,73.0,3.0,tennis_data,2022
delray beach open,2022-02-16,hard,2nd round,kozlov s.,johnson s.,151.0,99.0,3.0,tennis_data,2022
delray beach open,2022-02-16,hard,1st round,sock j.,altmaier d.,141.0,82.0,3.0,tennis_data,2022
delray beach open,2022-02-16,hard,2nd round,paul t.,istomin d.,41.0,267.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-16,hard,2nd round,rinderknech a.,bublik a.,61.0,31.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-16,hard,2nd round,fucsovics m.,kwon s.w.,36.0,55.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-16,hard,2nd round,cilic m.,van de zandschulp b.,24.0,50.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-16,hard,2nd round,basilashvili n.,ymer e.,22.0,138.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-16,hard,2nd round,davidovich fokina a.,evans d.,47.0,28.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-16,hard,2nd round,khachanov k.,ruusuvuori e.,27.0,71.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-16,hard,2nd round,bautista agut r.,murray a.,16.0,87.0,3.0,tennis_data,2022
delray beach open,2022-02-17,hard,2nd round,korda s.,seppi a.,43.0,123.0,3.0,tennis_data,2022
delray beach open,2022-02-17,hard,2nd round,norrie c.,otte o.,13.0,85.0,3.0,tennis_data,2022
delray beach open,2022-02-17,hard,2nd round,millman j.,giron m.,91.0,64.0,3.0,tennis_data,2022
delray beach open,2022-02-17,hard,2nd round,opelka r.,sock j.,20.0,141.0,3.0,tennis_data,2022
delray beach open,2022-02-17,hard,2nd round,mannarino a.,nakashima b.,53.0,81.0,3.0,tennis_data,2022
open 13,2022-02-17,hard,2nd round,pouille l.,albot r.,154.0,97.0,3.0,tennis_data,2022
open 13,2022-02-17,hard,2nd round,bonzi b.,herbert p.h.,69.0,109.0,3.0,tennis_data,2022
open 13,2022-02-17,hard,2nd round,auger-aliassime f.,tsonga j.w.,9.0,243.0,3.0,tennis_data,2022
open 13,2022-02-17,hard,2nd round,safiullin r.,machac t.,163.0,115.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-17,hard,quarterfinals,rinderknech a.,shapovalov d.,61.0,12.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-17,hard,quarterfinals,basilashvili n.,fucsovics m.,22.0,36.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-17,hard,quarterfinals,bautista agut r.,davidovich fokina a.,16.0,47.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-17,hard,quarterfinals,khachanov k.,cilic m.,27.0,24.0,3.0,tennis_data,2022
open 13,2022-02-17,hard,2nd round,tsitsipas s.,gaston h.,4.0,68.0,3.0,tennis_data,2022
delray beach open,2022-02-18,hard,2nd round,dimitrov g.,krueger m.,26.0,164.0,3.0,tennis_data,2022
delray beach open,2022-02-18,hard,quarterfinals,paul t.,kozlov s.,41.0,151.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-18,hard,semifinals,bautista agut r.,khachanov k.,16.0,27.0,3.0,tennis_data,2022
delray beach open,2022-02-18,hard,quarterfinals,opelka r.,mannarino a.,20.0,53.0,3.0,tennis_data,2022
delray beach open,2022-02-18,hard,quarterfinals,norrie c.,korda s.,13.0,43.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-18,hard,semifinals,basilashvili n.,rinderknech a.,22.0,61.0,3.0,tennis_data,2022
open 13,2022-02-18,hard,quarterfinals,auger-aliassime f.,ivashka i.,9.0,49.0,3.0,tennis_data,2022
open 13,2022-02-18,hard,quarterfinals,safiullin r.,tsitsipas s.,163.0,4.0,3.0,tennis_data,2022
open 13,2022-02-18,hard,quarterfinals,bonzi b.,karatsev a.,69.0,15.0,3.0,tennis_data,2022
open 13,2022-02-18,hard,quarterfinals,rublev a.,pouille l.,7.0,154.0,3.0,tennis_data,2022
qatar exxon mobil open,2022-02-19,hard,the final,bautista agut r.,basilashvili n.,16.0,22.0,3.0,tennis_data,2022
open 13,2022-02-19,hard,semifinals,rublev a.,bonzi b.,7.0,69.0,3.0,tennis_data,2022
open 13,2022-02-19,hard,semifinals,auger-aliassime f.,safiullin r.,9.0,163.0,3.0,tennis_data,2022
delray beach open,2022-02-19,hard,semifinals,norrie c.,paul t.,13.0,41.0,3.0,tennis_data,2022
delray beach open,2022-02-19,hard,quarterfinals,millman j.,dimitrov g.,91.0,26.0,3.0,tennis_data,2022
delray beach open,2022-02-20,hard,the final,norrie c.,opelka r.,13.0,20.0,3.0,tennis_data,2022
open 13,2022-02-20,hard,the final,rublev a.,auger-aliassime f.,7.0,9.0,3.0,tennis_data,2022
delray beach open,2022-02-20,hard,semifinals,opelka r.,millman j.,20.0,91.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-21,hard,1st round,murray a.,o connell c.,89.0,158.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-21,hard,1st round,daniel t.,goffin d.,111.0,48.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-21,hard,1st round,djokovic n.,musetti l.,1.0,58.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-21,hard,1st round,vesely j.,cilic m.,123.0,24.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-21,hard,1st round,krajinovic f.,jaziri m.,44.0,297.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-22,hard,1st round,khachanov k.,de minaur a.,26.0,32.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-22,hard,1st round,mcdonald m.,karatsev a.,61.0,22.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-22,hard,1st round,molcan a.,harris l.,69.0,35.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-22,hard,1st round,kwon s.w.,ivashka i.,60.0,45.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-22,hard,1st round,sinner j.,davidovich fokina a.,10.0,43.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-22,hard,1st round,hurkacz h.,bublik a.,11.0,30.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-22,hard,1st round,popyrin a.,basilashvili n.,66.0,19.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-22,hard,1st round,rublev a.,evans d.,7.0,28.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-22,hard,1st round,bautista agut r.,rinderknech a.,15.0,53.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-22,hard,1st round,shapovalov d.,fucsovics m.,14.0,36.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-22,hard,1st round,berankis r.,struff j.l.,99.0,56.0,3.0,tennis_data,2022
abierto mexicano,2022-02-22,hard,1st round,carreno busta p.,otte o.,17.0,82.0,3.0,tennis_data,2022
abierto mexicano,2022-02-22,hard,1st round,isner j.,verdasco f.,23.0,152.0,3.0,tennis_data,2022
abierto mexicano,2022-02-22,hard,1st round,fritz t.,mannarino a.,16.0,55.0,3.0,tennis_data,2022
abierto mexicano,2022-02-22,hard,1st round,gojowczyk p.,nakashima b.,95.0,75.0,3.0,tennis_data,2022
abierto mexicano,2022-02-22,hard,1st round,lajovic d.,korda s.,46.0,40.0,3.0,tennis_data,2022
abierto mexicano,2022-02-22,hard,1st round,kozlov s.,dimitrov g.,130.0,33.0,3.0,tennis_data,2022
abierto mexicano,2022-02-22,hard,1st round,zverev a.,brooksby j.,3.0,47.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-23,hard,2nd round,mcdonald m.,krajinovic f.,61.0,44.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-23,hard,2nd round,rublev a.,kwon s.w.,7.0,60.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-23,hard,2nd round,djokovic n.,khachanov k.,1.0,26.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-23,hard,2nd round,vesely j.,bautista agut r.,123.0,15.0,3.0,tennis_data,2022
abierto mexicano,2022-02-23,hard,1st round,paul t.,berrettini m.,39.0,6.0,3.0,tennis_data,2022
abierto mexicano,2022-02-23,hard,1st round,medvedev d.,paire b.,2.0,49.0,3.0,tennis_data,2022
abierto mexicano,2022-02-23,hard,1st round,nishioka y.,lopez f.,103.0,114.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-23,hard,2nd round,sinner j.,murray a.,10.0,89.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-23,hard,2nd round,shapovalov d.,daniel t.,14.0,111.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-23,hard,2nd round,hurkacz h.,molcan a.,11.0,69.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-23,hard,2nd round,berankis r.,popyrin a.,99.0,66.0,3.0,tennis_data,2022
abierto mexicano,2022-02-23,hard,1st round,norrie c.,altmaier d.,12.0,84.0,3.0,tennis_data,2022
abierto mexicano,2022-02-23,hard,1st round,giron m.,millman j.,59.0,80.0,3.0,tennis_data,2022
abierto mexicano,2022-02-23,hard,1st round,tsitsipas s.,djere l.,4.0,51.0,3.0,tennis_data,2022
abierto mexicano,2022-02-23,hard,1st round,andujar p.,hernandez a.,68.0,566.0,3.0,tennis_data,2022
abierto mexicano,2022-02-23,hard,1st round,wolf j.j.,sonego l.,209.0,21.0,3.0,tennis_data,2022
abierto mexicano,2022-02-23,hard,1st round,nadal r.,kudla d.,5.0,100.0,3.0,tennis_data,2022
abierto mexicano,2022-02-24,hard,quarterfinals,medvedev d.,nishioka y.,2.0,103.0,3.0,tennis_data,2022
abierto mexicano,2022-02-24,hard,2nd round,tsitsipas s.,wolf j.j.,4.0,209.0,3.0,tennis_data,2022
abierto mexicano,2022-02-24,hard,2nd round,gojowczyk p.,zverev a.,95.0,3.0,3.0,tennis_data,2022
abierto mexicano,2022-02-24,hard,2nd round,nishioka y.,fritz t.,103.0,16.0,3.0,tennis_data,2022
abierto mexicano,2022-02-24,hard,2nd round,paul t.,lajovic d.,39.0,46.0,3.0,tennis_data,2022
abierto mexicano,2022-02-24,hard,2nd round,nadal r.,kozlov s.,5.0,130.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-24,hard,quarterfinals,shapovalov d.,berankis r.,14.0,99.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-24,hard,quarterfinals,vesely j.,djokovic n.,123.0,1.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-24,hard,quarterfinals,hurkacz h.,sinner j.,11.0,10.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-24,hard,quarterfinals,rublev a.,mcdonald m.,7.0,61.0,3.0,tennis_data,2022
abierto mexicano,2022-02-24,hard,2nd round,norrie c.,isner j.,12.0,23.0,3.0,tennis_data,2022
abierto mexicano,2022-02-24,hard,2nd round,giron m.,carreno busta p.,59.0,17.0,3.0,tennis_data,2022
abierto mexicano,2022-02-24,hard,2nd round,medvedev d.,andujar p.,2.0,68.0,3.0,tennis_data,2022
abierto mexicano,2022-02-25,hard,quarterfinals,nadal r.,paul t.,5.0,39.0,3.0,tennis_data,2022
abierto mexicano,2022-02-25,hard,quarterfinals,norrie c.,gojowczyk p.,12.0,95.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-25,hard,semifinals,vesely j.,shapovalov d.,123.0,14.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-25,hard,semifinals,rublev a.,hurkacz h.,7.0,11.0,3.0,tennis_data,2022
abierto mexicano,2022-02-25,hard,quarterfinals,tsitsipas s.,giron m.,4.0,59.0,3.0,tennis_data,2022
dubai tennis championships,2022-02-26,hard,the final,rublev a.,vesely j.,7.0,123.0,3.0,tennis_data,2022
abierto mexicano,2022-02-26,hard,semifinals,nadal r.,medvedev d.,5.0,2.0,3.0,tennis_data,2022
abierto mexicano,2022-02-26,hard,semifinals,norrie c.,tsitsipas s.,12.0,4.0,3.0,tennis_data,2022
abierto mexicano,2022-02-27,hard,the final,nadal r.,norrie c.,5.0,12.0,3.0,tennis_data,2022
bnp paribas open,2022-03-10,hard,1st round,krajinovic f.,lajovic d.,40.0,44.0,3.0,tennis_data,2022
bnp paribas open,2022-03-10,hard,1st round,eubanks c.,cressy m.,157.0,72.0,3.0,tennis_data,2022
bnp paribas open,2022-03-10,hard,1st round,sock j.,cerundolo j.m.,147.0,119.0,3.0,tennis_data,2022
bnp paribas open,2022-03-10,hard,1st round,brooksby j.,carballes baena r.,43.0,73.0,3.0,tennis_data,2022
bnp paribas open,2022-03-10,hard,1st round,musetti l.,giron m.,56.0,55.0,3.0,tennis_data,2022
bnp paribas open,2022-03-10,hard,1st round,bonzi b.,rinderknech a.,62.0,57.0,3.0,tennis_data,2022
bnp paribas open,2022-03-10,hard,1st round,djere l.,kwon s.w.,52.0,64.0,3.0,tennis_data,2022
bnp paribas open,2022-03-10,hard,1st round,mcdonald m.,fucsovics m.,59.0,48.0,3.0,tennis_data,2022
bnp paribas open,2022-03-10,hard,1st round,fognini f.,andujar p.,36.0,69.0,3.0,tennis_data,2022
bnp paribas open,2022-03-10,hard,1st round,coria f.,cuevas p.,65.0,104.0,3.0,tennis_data,2022
